file,column,key_col,new,old
carbon_bombs_data.csv,Operators_source_GEM,Barail Shale - India,None,Oil India Limited|Oil India Limited|Oil India Limited|Oil India Limited|Oil India Limited
carbon_bombs_data.csv,Operators_source_GEM,Barnett Shale - United States,"White Knight Production|Oakridge Oil And Gas|Bedrock Production|BRG Lone Star|Eagleridge Operating|EOG Resources|Faulconer, Vernon E.|GHA Barnett|Hillwood O & G Operating Co.|Lime Rock Resources|Scout Energy Management","Hunt Oil Company|Zarvona Energy|NBX Energy|Citation Oil & Gas|Devon Energy|Merit Energy Company|Scout Energy Management|Petrobal Omega 1|Delta Oil & Gas|Elevation Resources|Ridge Oil Company|Stephens & Johnson Operating Co.|White Knight Production|Oakridge Oil And Gas|Petrobal Omega 1|White Knight Production|White Knight Production|Apache Co.|Basa Resources|Clearly Petroleum|Brazos River Exploration|North Texas Oil & Gas|Layline Energy|Layline Energy|1849 Energy|Arrowhead Productions|Bedrock Production|Bluestone|BRG Lone Star|Crown Equipment Co.|Devon Energy|Eagleridge Operating|Endeavor Energy Resources|Enervest Operating|EOG Resources|Faulconer, Vernon E.|FDL Operating|Felderhoff Production|Fuse Energy|GHA Barnett|Hillwood O & G Operating Co.|Lakota Energy|Lime Rock Resources|Mccutchin Petroleum Corporation|Merit Energy Company|Saddle Operating|Sage Natural Resources|Scout Energy Management|TEP Barnett USA|Texxol Operating Company|UPP Operating|XTO Energy"
carbon_bombs_data.csv,Operators_source_GEM,Candeias Shale - Brazil,None,Petrobras|None|Petrobras|Egesa Engenharia S.A.|Petrobras|Petrobras|Petrobras
carbon_bombs_data.csv,Operators_source_GEM,Carboniferous Shale - Kazakhstan,None,MangistauMunaiGaz|Karachaganak Petroleum Operating B.V|Karakudukmunai (KaraKudukMunay)|Karazhanbasmunai|North Caspian Operating Company N.V|EmbaMunaiGaz|CNPC-Aktobemunaigas|Lukoil|North Caspian Operating Company N.V|Tengizchevroil LLP|KazMunayTeniz|Ozenmunaigas (Озенмунайгаз)|CNPC - Aktobemunaigas|MangistauMunaiGaz
carbon_bombs_data.csv,Operators_source_GEM,DJ Basin Tight Oil - United States,Bison Oil & Gas|Confluence|Noble Energy|Verdad Resources|Kaiser Francis Oil Co|Bayswater Operating|Noble Energy|Verdad Resources|EOG Resources|North Silo Resources|Samson Exploration,PDC Energy|Bison Oil & Gas|Confluence|Crestone Peak Resources|Extraction Oil & Gas|Highpoint Operating Corp.|Noble Energy|PDC Energy|Verdad Resources|Whiting Oil & Gas Corporation|Highpoint Operating Corp.|Kaiser Francis Oil Co|Bayswater Operating|Bonanza Creek Energy|Confluence|Crestone Peak Resources|Extraction Oil & Gas|Great Western Operating Co.|Highpoint Operating Corp.|Kerr Mcgee Oil & Gas Onshore|Noble Energy|PDC Energy|Petro Operating Company|Verdad Resources|EOG Resources|Helis Oil & Gas Company|North Silo Resources|Samson Exploration
carbon_bombs_data.csv,Operators_source_GEM,Haynesville/Bossier Shale - United States,"Shelby Boswell Operator|KJ Energy|Petroquest Energy|R. Lacy Services|BP|CCI|Chevron|Comstock Oil & Gas|Comstock Oil & Gas, LP|R. Lacy Services|Sheridan Production Company|XTO Energy|Chevron|BPX (KCS Resources)|BPX (KCS Resources)|BPX (WSF Operating)|Blue Dome|BPX Operating|Chesapeake Operating|Exco Operating Co.|Amplify Energy|Trinity Operating (USG)|Tellurian Operating|Aethon Energy|Rockcliff Energy Operating|BP","Covey Park Operating|Shelby Boswell Operator|Weatherly Oil & Gas|Lime Rock Resources|CRD Operating|Empresa Operating|KJ Energy|Aethon Energy|Three Sisters Petroleum|Petroquest Energy|R. Lacy Services|Amplify Energy|BP|CCI|Chevron|Comstock Oil & Gas|Comstock Oil & Gas, LP|Exco Operating Co.|R. Lacy Services|Rockcliff Energy Operating|Sabine Oil & Gas Corporation|Sheridan Production Company|Tanos Exploration|Valence Operating Company|XTO Energy|Chevron|Harleton Oil & Gas|Covey Park Operating|East Texas Exploration|BPX (KCS Resources)|GEP Haynesville|Indigo Minerals|Sklar Exploration Company|Titan Rock E&P|BPX (KCS Resources)|BPX (WSF Operating)|EGH Operating|Brix Operating|Fortune Resources|Blue Dome|BPX Operating|Chesapeake Operating|Comstock Oil & Gas|Pine Wave Energy Partners Operating|Urban Oil & Gas Group|Ellora Energy|Exco Operating Co.|Sonerra Resources Corporation|TMR Exploration|Brooks Petroleum|Amplify Energy|Brookston Energy|Trinity Operating (USG)|Breitburn Operating|CCI|Highmark Energy|Palmer Petroleum|Trivium Operating|Verado Energy|BRG Lone Star|Tellurian Operating|Vine Oil & Gas|Brix Operating|Aethon Energy|Ensight IV Energy|GEP Haynesville|Goodrich Petroleum Co.|Brookston Energy|Rockcliff Energy Operating|Sheridan Production Company|XTO Energy|Tanos Exploration|Dallas Production|Vine Oil & Gas|BP|Merit Energy Company|New Century Exploration|RFE Operating|Sabine Oil & Gas Corporation|Sheridan Production Company|Valence Operating Company"
carbon_bombs_data.csv,Operators_source_GEM,La Luna Shale - Colombia,None,Mansarovar Energy Colombia Ltd|Gran Tierra Energy Colombia Ltd|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Mansarovar Energy Colombia Ltd|Ecopetrol S.A.|Mansarovar Energy Colombia Ltd|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Interoil Colombia Exploration And Production|Mansarovar Energy Colombia Ltd|Ecopetrol S.A.|Ecopetrol S.A.|Petrosantander (Colombia) Inc.|Ecopetrol S.A.|Ecopetrol S.A.|Petrosantander (Colombia) Inc.|Ecopetrol S.A.|Ecopetrol S.A.|Ecopetrol S.A.|Mansarovar Energy Colombia Ltd|Mansarovar Energy Colombia Ltd|Ecopetrol S.A.|Ecopetrol S.A.
carbon_bombs_data.csv,Operators_source_GEM,La Luna Shale - Venezuela,None,"PDVSA|PDVSA|Petroboscán, S.A.|PDVSA|PDVSA|PDVSA|PDVSA|Petroregional del Lago, S.A."
carbon_bombs_data.csv,Operators_source_GEM,Lensky Basin CBM - Russia,None,Gazprom|Gazprom|Bashneft|Lukoil|OOO Slavneft-Krasnoyarskneftegaz|Severnaya Neft|RN-Vankor|Gazprom|Surgutneftegas|Taas-Yuryakh Neftegazodobycha|Bashneft|Udmurtneft|Bashneft|PJSC Gazprom
carbon_bombs_data.csv,Operators_source_GEM,Longmaxi Shale - China,PetroChina|PetroChina,CNPC|Sinopec|Chevron|Sinopec|Sinopec|PetroChina|PetroChina|Sinopec|Sinopec
carbon_bombs_data.csv,Operators_source_GEM,Lublin Basin Silurian Shale - Poland,None,Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|LOTOS Petrobaltic|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG) [51%]; Orlen Group [49%]|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG); FX Energy Poland sp. Z oo|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)|None|Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG)
carbon_bombs_data.csv,Operators_source_GEM,Montney Play - Canada,None,None|None|None|None|None|None|None|None|None|None|None|None
carbon_bombs_data.csv,Operators_source_GEM,Oil shale China - China,None,"G3E|CNOOC Limited|CNOOC Limited|PetroChina|CNOOC|CNOOC|CNOOC Limited|CNOOC Limited|CNOOC|CNOOC Limited|CNOOC Limited|CNOOC Limited|PetroChina|Zhongman Petroleum and Natural Gas Group Corp., Ltd|CNOOC Limited|Sinopec"
carbon_bombs_data.csv,Operators_source_GEM,Sembar Shale - Pakistan,None,Kirthar Joint Venture|Pakistan Petroleum Limited|Oil and Gas Development Company Limited|United Energy Pakistan Limited|Mari Petroleum Company Limited|United Energy Pakistan Limited|United Energy Pakistan Limited|Oil and Gas Development Company Limited|United Energy Pakistan Limited|Polish Oil and Gas Company|Polish Oil and Gas Company|United Energy Pakistan Limited|Pakistan Petroleum Limited|Pakistan Petroleum Limited|Pakistan Petroleum Limited|United Energy Pakistan Limited|Oil and Gas Development Company Limited|Orient Petroleum Pty Ltd
carbon_bombs_data.csv,Operators_source_GEM,Sirte Shale - Libya,None,Mellitah Oil & Gas|Harouge Oil Operations Company|Sarir Oil Operations|Arabian Gulf Oil Company|Waha Oil Company|Arabian Gulf Oil Company|Waha Oil Company|Waha Oil Company|Waha Oil Company|Harouge Oil Operations Company|Waha Oil Company|Akakus Oil Operations|Zueitina Oil Company|Waha Oil Company|Arabian Gulf Oil Company|Sirte Oil Company|Sirte Oil Company|Waha Oil Company|Sirte Oil Company
carbon_bombs_data.csv,Operators_source_GEM,Tannezuft Shale - Algeria,None,"Groupement Berkine|Groupment Isarene|Sonatrach|Eni, Sonatrach|Repsol|Groupement Sonatrach-Agip|Groupement Sonatrach-Agip|Groupement Bir Seba|Groupement Bir Seba|SonaHess|Sonatrach|Sonatrach|Groupement Berkine|Sonatrach|Sonatrach|BP, Sonatrach, and Equinor|Sonatrach|Eni S.P.A.|Pertamina International EP|Sonatrach|Cepsa|Sonatrach|Cepsa|Sonatrach|Eni S.P.A.|Sonatrach|Sonatrach|Sonatrach|Sonatrach and Sinopec"
carbon_bombs_data.csv,Operators_source_GEM,Timan - Pechora Basin Offshore - Russia,None,Gazprom Neft Shelf|Gazprom
carbon_bombs_data.csv,Operators_source_GEM,Timan - Pechora Basin Onshore - Russia,None,Lukoil|Lukoil|Lukoil|Lukoil|Lukoil|OOO Gazprom dobycha Krasnodar|Lukoil
carbon_bombs_data.csv,Operators_source_GEM,Tunguska Basin CBM - Russia,None,Vostsibneftegaz
carbon_bombs_data.csv,Parent_company_source_GEM,Bakken Shale - United States,None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%),None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,Barail Shale - India,No informations on company (100.0%),Oil India Limited (100.0%)|Oil India Limited (100.0%)|Oil India Limited (100.0%)|Oil India Limited (100.0%)|Oil India Limited (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,Barnett Shale - United States,None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%),None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,Candeias Shale - Brazil,No informations on company (100.0%),Petrobras (50.0%);Petróleo Brasileiro S.A. (50.0%)|Petrobras (50.0%);Petróleo Brasileiro S.A. (50.0%)|Petrobras (50.0%);Petróleo Brasileiro S.A. (50.0%)|Guindastes Brasil (100.0%)|Petrobras (50.0%);Petróleo Brasileiro S.A. (50.0%)|Petrobras (50.0%);Petróleo Brasileiro S.A. (50.0%)|Enauta Energia SA (33.3%);Petrobras (25.9%);Petróleo Brasileiro S.A. (25.9%);GeoPark (7.4%);PetroRio S.A. (7.5%)
carbon_bombs_data.csv,Parent_company_source_GEM,Carboniferous Shale - Kazakhstan,No informations on company (100.0%),None (100.0%)|Shell plc (29.2%);Eni S.P.A. (18.0%);Chevron Corporation (13.5%);PJSC LUKOIL (9.0%);Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (1.0%);Others (29.299999999999997%)|Sinopec Group (100.0%)|None (100.0%)|JSC Samruk-Kazyna (8.4%);Cooperative KazMunayGaz (8.4%);Eni S.P.A. (16.8%);ExxonMobil Corporation (16.8%);Shell plc (16.8%);Other (32.7%);Others (0.09999999999999432%)|None (100.0%)|China National Petroleum Corporation (100.0%)|PJSC LUKOIL (50.0%);Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (45.2%);National Bank of the Republic of Kazakhstan (4.8%)|JSC Samruk-Kazyna (8.4%);Cooperative KazMunayGaz (8.4%);Eni S.P.A. (16.8%);ExxonMobil Corporation (16.8%);Shell plc (16.8%);Other (32.7%);Others (0.09999999999999432%)|Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (18.1%);National Bank of the Republic of Kazakhstan (1.9%);Chevron Corporation (50.0%);ExxonMobil Corporation (25.0%);PJSC LUKOIL (5.0%)|None (100.0%)|China National Petroleum Corporation (60.0%);Others (40.0%)|China National Petroleum Corporation (100.0%)|None (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,DJ Basin Tight Oil - United States,None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%),None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,Haynesville/Bossier Shale - United States,None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%),None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,La Luna Shale - Colombia,No informations on company (100.0%),None (100.0%)|Gran Tierra Energy Inc. (100.0%)|None (100.0%)|None (100.0%)|Ecopetrol S.A. (50.0%);Schlumberger B.V. (50.0%)|Ecopetrol S.A. (50.0%);Schlumberger B.V. (50.0%)|Ecopetrol S.A. (50.0%);BP P.L.C. (50.0%)|Ecopetrol S.A. (50.0%);BP P.L.C. (50.0%)|Ecopetrol S.A. (50.0%);BP P.L.C. (50.0%)|None (100.0%)|Ecopetrol S.A. (50.0%);Occidental Petroleum Corporation (50.0%)|None (100.0%)|Ecopetrol S.A. (50.0%);Occidental Petroleum Corporation (50.0%)|None (100.0%)|None (100.0%)|None (100.0%)|ONGC-Videsh (50.0%);Others (50.0%)|None (100.0%)|Ecopetrol S.A. (25.0%);UNIÓN TEMPORAL ISMOCOL-JOSHI-PARKO (25.0%);Joshi Technologies International Inc. (25.0%);Parko Services (25.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|None (100.0%)|Ecopetrol S.A. (100.0%)|Ecopetrol S.A. (100.0%)
carbon_bombs_data.csv,Parent_company_source_GEM,La Luna Shale - Venezuela,No informations on company (100.0%),None (100.0%)|None (100.0%)|PDVSA (60.0%);Chevron Corporation (39.2%);NEMAKA (0.8%)|None (100.0%)|None (100.0%)|None (100.0%)|PDVSA (100.0%)|PDVSA (60.0%);Shell plc (40.0%)
