,New_project_source_CB,Carbon_bomb_name,Company,Percentage,Potential_GtCO2_source_CB,GtCO2_by_Company,Company_name,Company_Country
484,False,Qingchunta Coal Mine,Shanghai Chengrui Investment Company,6.0,1.423502203,0.08541013218,Shanghai Chengrui Investment Company,China
485,False,Qingchunta Coal Mine,Guangdong Hanjian Investment Co Ltd,94.0,1.423502203,1.33809207082,Guangdong Hanjian Investment Co Ltd,China
486,True,Qinghua No.7 Coal Mine,China Kingho Energy Group,100.0,3.37546044,3.37546044,China Kingho Energy Group,China
487,False,Qingshuiying Coal Mine,Ningxia State-Owned Capital Operation Group,49.0,1.82806932,0.8957539668,Ningxia State-Owned Capital Operation Group,China
488,False,Qingshuiying Coal Mine,China Energy Investment Corp Ltd,51.0,1.82806932,0.9323153532,China Energy Investment Corp Ltd,China
489,True,Qiyuan Coal Mine,Huayang New Material Technology Group Co Ltd,100.0,1.71387033,1.71387033,Huayang New Material Technology Group Co Ltd,China
490,False,Qurna West-2,Others,25.0,1.598723281,0.39968082025,,
491,False,Qurna West-2,PJSC LUKOIL,75.0,1.598723281,1.19904246075,PJSC LUKOIL,Russian Federation
492,False,Qurna West,China National Petroleum Corporation (CNPC),32.7,3.982828932,1.302385060764,China National Petroleum Corporation (CNPC),China
493,False,Qurna West,Exxon Mobil Corp,32.7,3.982828932,1.302385060764,Exxon Mobil Corp,United States
494,False,Qurna West,ITOCHU Corp,19.6,3.982828932,0.780634470672,ITOCHU Corp,Japan
495,False,Qurna West,Iraqi Oil Exploration Company,5.0,3.982828932,0.1991414466,Iraqi Oil Exploration Company,Iraq
496,False,Qurna West,Pertamina Persero PT,10.0,3.982828932,0.3982828932,Pertamina Persero PT,Indonesia
497,False,Rajmahal Coal Mine,Coal India Ltd,100.0,5.83210719,5.83210719,Coal India Ltd,India
498,False,Rasgas 2 LNG T3-T5,QatarEnergy,100.0,1.509806372,1.509806372,QatarEnergy,Qatar
499,False,Rasgas 3 LNG T6-T7,QatarEnergy,100.0,1.490692041,1.490692041,QatarEnergy,Qatar
500,False,Raspadskaya Coal Mine,Evraz PLC,100.0,2.416722228,2.416722228,Evraz PLC,United Kingdom
501,False,Ratawi,Basra Oil Company,100.0,1.065138744,1.065138744,Basra Oil Company,Iraq
502,True,Red Hill Coal Project,Mitsubishi Corp,50.0,4.56446892,2.28223446,Mitsubishi Corp,Japan
503,True,Red Hill Coal Project,BHP Group Ltd,50.0,4.56446892,2.28223446,BHP Group Ltd,Australia
504,True,Revuboe Coal Mine,POSCO Holdings Inc,8.0,1.38454668,0.1107637344,POSCO Holdings Inc,South Korea
505,True,Revuboe Coal Mine,Sumitomo Metal,33.0,1.38454668,0.45690040439999996,Sumitomo Metal,Japan
506,True,Revuboe Coal Mine,Talbot Group,59.0,1.38454668,0.8168825411999999,Talbot Group,United States
507,False,Romashkino,No informations on company,100.0,1.338604935,1.338604935,,
508,False,Rumaila North & South,BP P.L.C.,38.0,7.761609425,2.9494115814999997,BP P.L.C.,United Kingdom
509,False,Rumaila North & South,Basra Oil Company,25.0,7.761609425,1.94040235625,Basra Oil Company,Iraq
510,False,Rumaila North & South,China National Petroleum Corporation (CNPC),37.0,7.761609425,2.8717954872499996,China National Petroleum Corporation (CNPC),China
511,True,Rusanovskoye (Kara Sea),New project,100.0,1.316123949,1.316123949,,
512,False,Saebyol Coal Mining Complex,Government of North Korea,100.0,3.2282703,3.2282703,Government of North Korea,"Korea, Democratic People's Republic of"
513,True,Safaniya YTF Concession,No informations on company,100.0,1.842871867,1.8428718670000002,,
514,False,Safaniya,No informations on company,100.0,11.92614355,11.92614355,,
515,True,Saharpur Jamarpani,Uttar Pradesh Rajya Vidyut,100.0,1.048,1.048,Uttar Pradesh Rajya Vidyut,India
516,False,Samotlorneftegaz (TNK-BP),BP,20.0,1.867807241,0.3735614482,BP,United Kingdom
517,False,Samotlorneftegaz (TNK-BP),QH Oil Investments LLC,20.0,1.867807241,0.3735614482,QH Oil Investments LLC,Russian Federation
518,False,Samotlorneftegaz (TNK-BP),Rosneftegaz AO,20.0,1.867807241,0.3735614482,Rosneftegaz AO,Russia
519,False,Samotlorneftegaz (TNK-BP),Russian Federation Agency for State Property Management,20.0,1.867807241,0.3735614482,Russian Federation Agency for State Property Management,Russian Federation
520,False,Samotlorneftegaz (TNK-BP),other,20.0,1.867807241,0.3735614482,,
521,True,San Juan Coal Mine,Yildirim Holding AS,100.0,1.64013696,1.6401369600000002,Yildirim Holding AS,Turkey
522,False,Sandaogou Coal Mine,Shaanxi Coal and Chemical Industry Group Co Ltd,30.0,2.262266292,0.6786798876,Shaanxi Coal and Chemical Industry Group Co Ltd,China
523,False,Sandaogou Coal Mine,China Energy Investment Corp Ltd,70.0,2.262266292,1.5835864044,China Energy Investment Corp Ltd,China
524,True,Sanjiao No.1 Coal Mine,Jinneng Holding Group Co Ltd,100.0,1.384573357,1.384573357,Jinneng Holding Group Co Ltd,China
525,True,Santos Offshore,New project,100.0,4.339841028,4.339841028,,
526,True,Saraji East Coal Mine,Mitsubishi Corp,50.0,1.33919544,0.6695977200000001,Mitsubishi Corp,Japan
527,True,Saraji East Coal Mine,BHP Group Ltd,50.0,1.33919544,0.6695977200000001,BHP Group Ltd,Australia
528,True,Sembar Shale,New project,100.0,2.840236853,2.840236853,,
529,False,Sengwe Colliery,RioZim,100.0,1.0,1.0,RioZim,Zimbabwe
530,False,SeverEnergia Project,No informations on company,100.0,1.099534929,1.099534929,,
531,True,Shaanxi Caojiatan Coal Mine,Shaanxi Financial Holding Group,23.0,3.336897696,0.7674864700799999,Shaanxi Financial Holding Group,China
532,True,Shaanxi Caojiatan Coal Mine,Shenmu City State-Owned Assets Operation Co,5.0,3.336897696,0.16684488479999998,Shenmu City State-Owned Assets Operation Co,China
533,True,Shaanxi Caojiatan Coal Mine,Yulin City Yuyang District Energy Investment Company,12.0,3.336897696,0.40042772352,Yulin City Yuyang District Energy Investment Company,China
534,True,Shaanxi Caojiatan Coal Mine,Yulin State-Owned Asset Operation and Management Company,8.0,3.336897696,0.26695181568,Yulin State-Owned Asset Operation and Management Company,China
535,True,Shaanxi Caojiatan Coal Mine,Others,1.0,3.336897696,0.03336897696,,
536,True,Shaanxi Caojiatan Coal Mine,Shaanxi Coal and Chemical Industry Group Co Ltd,51.0,3.336897696,1.7018178249599998,Shaanxi Coal and Chemical Industry Group Co Ltd,China
537,False,Shahaiji No.1 Coal Mine,China Energy Investment Corp Ltd,100.0,1.1959332,1.1959332,China Energy Investment Corp Ltd,China
538,False,Shajihai No.2 Coal Mine,China Energy Investment Corp Ltd,100.0,1.1471196,1.1471196,China Energy Investment Corp Ltd,China
539,False,Shangwan Coal Mine,HKSCC Nominees Limited,17.0,1.78657776,0.3037182192,HKSCC Nominees Limited,Hong Kong
540,False,Shangwan Coal Mine,Others,14.0,1.78657776,0.25012088639999996,,
541,False,Shangwan Coal Mine,China Energy Investment Corp Ltd,69.0,1.78657776,1.2327386543999999,China Energy Investment Corp Ltd,China
542,False,Shangyuquan Coal Mine,Jinneng Holding Group Co Ltd,30.0,1.428774072,0.4286322216,Jinneng Holding Group Co Ltd,China
543,False,Shangyuquan Coal Mine,Guangdong Jinma Tourism Group,70.0,1.428774072,1.0001418504,Guangdong Jinma Tourism Group,China
544,True,Shanxi Dongda Coal Mine,Jinneng Holding Group Co Ltd,100.0,1.02996696,1.02996696,Jinneng Holding Group Co Ltd,China
545,False,Shanxi Lu'an Gucheng Coal Mine,Lu'an Chemical Group Co Ltd,100.0,1.811350662,1.8113506619999997,Lu'an Chemical Group Co Ltd,China
546,False,Shaqu No.1 Coal Mine,Others,21.0,1.38630624,0.2911243104,,
547,False,Shaqu No.1 Coal Mine,Shanxi Coking Coal Group Co Ltd,51.0,1.38630624,0.7070161824,Shanxi Coking Coal Group Co Ltd,China
548,False,Shaqu No.1 Coal Mine,China Coal Xinji Energy Co Ltd,28.0,1.38630624,0.38816574719999997,China Coal Xinji Energy Co Ltd,China
549,False,Shaybah,No informations on company,100.0,4.268589672,4.268589672,,
550,False,Shengli East No.2 Coal Mine,Beijing Energy Holding Co Ltd,6.93,4.5936618,0.31834076273999995,Beijing Energy Holding Co Ltd,China
551,False,Shengli East No.2 Coal Mine,HKSCC Nominees Limited,32.9,4.5936618,1.5113147321999998,HKSCC Nominees Limited,Hong Kong
552,False,Shengli East No.2 Coal Mine,Tianjin Energy Investment Co Ltd,7.0,4.5936618,0.32155632599999995,Tianjin Energy Investment Co Ltd,China
553,False,Shengli East No.2 Coal Mine,China Datang Corp,35.34,4.5936618,1.62340008012,China Datang Corp,China
554,False,Shengli East No.2 Coal Mine,Others,17.82999999999998,4.5936618,0.819049898939999,,
555,True,Shengli No.1 Open-Pit Coal Mine,China Energy Investment Corp Ltd,46.0,1.6129498,0.7419569079999999,China Energy Investment Corp Ltd,China
556,True,Shengli No.1 Open-Pit Coal Mine,Others,54.0,1.6129498,0.870992892,,
557,False,Shengli,Sinopec Group,100.0,1.50578136,1.50578136,Sinopec Group,China
558,False,Shenhua Baorixile Surface Coal Mine,Changchun Jijun Trade Company,2.0,1.5660757,0.031321514,Changchun Jijun Trade Company,China
559,False,Shenhua Baorixile Surface Coal Mine,China National Petroleum Corporation (CNPC),9.0,1.5660757,0.140946813,China National Petroleum Corporation (CNPC),China
560,False,Shenhua Baorixile Surface Coal Mine,Guangda Holding Company,17.0,1.5660757,0.266232869,Guangda Holding Company,China
561,False,Shenhua Baorixile Surface Coal Mine,Others,33.0,1.5660757,0.516804981,,
562,False,Shenhua Baorixile Surface Coal Mine,China Energy Investment Corp Ltd,39.0,1.5660757,0.610769523,China Energy Investment Corp Ltd,China
563,False,Shenhua Bulianta Coal Mine,HKSCC Nominees Limited,17.0,2.22313896,0.3779336232,HKSCC Nominees Limited,Hong Kong
564,False,Shenhua Bulianta Coal Mine,Others,14.0,2.22313896,0.3112394544,,
565,False,Shenhua Bulianta Coal Mine,China Energy Investment Corp Ltd,69.0,2.22313896,1.5339658824,China Energy Investment Corp Ltd,China
566,False,Shenhua Heidaigou Surface Coal Mine,China Cinda Asset Management Company,42.0,2.72080242,1.1427370164,China Cinda Asset Management Company,China
567,False,Shenhua Heidaigou Surface Coal Mine,Others,18.0,2.72080242,0.48974443559999997,,
568,False,Shenhua Heidaigou Surface Coal Mine,China Energy Investment Corp Ltd,40.0,2.72080242,1.088320968,China Energy Investment Corp Ltd,China
569,False,Shicaocun Coal Mine,Ningxia State-Owned Assets Company,49.0,1.456378163,0.7136252998699999,Ningxia State-Owned Assets Company,China
570,False,Shicaocun Coal Mine,China Energy Investment Corp Ltd,51.0,1.456378163,0.74275286313,China Energy Investment Corp Ltd,China
571,False,Shigetai Coal Mine,HKSCC Nominees Limited,17.0,1.19330253,0.2028614301,HKSCC Nominees Limited,Hong Kong
572,False,Shigetai Coal Mine,Others,14.0,1.19330253,0.16706235419999999,,
573,False,Shigetai Coal Mine,China Energy Investment Corp Ltd,69.0,1.19330253,0.8233787456999999,China Energy Investment Corp Ltd,China
574,True,Shilawusu Coal Mine,Jinchengtai Limited Liability Company Of Chemical Industry of Ordos City,1.0,3.884098152,0.03884098152,Jinchengtai Limited Liability Company Of Chemical Industry of Ordos City,China
575,True,Shilawusu Coal Mine,Jiutai Energy,2.0,3.884098152,0.07768196304,Jiutai Energy,China
576,True,Shilawusu Coal Mine,Others,1.0,3.884098152,0.03884098152,,
577,True,Shilawusu Coal Mine,Shanghai Huayi Group,19.0,3.884098152,0.73797864888,Shanghai Huayi Group,China
578,True,Shilawusu Coal Mine,Shandong Energy Co Ltd,77.0,3.884098152,2.99075557704,Shandong Energy Co Ltd,China
579,True,Shitoumei No.1 Coal Mine,Xinjiang Energy Group,100.0,2.416834556,2.416834556,Xinjiang Energy Group,China
580,True,Shtokman,Equinor ASA,24.0,6.135874132,1.47260979168,Equinor ASA,Norway
581,True,Shtokman,Gazprom PJSC,51.0,6.135874132,3.1292958073199997,Gazprom PJSC,Russia
582,True,Shtokman,TotalEnergies SE,25.0,6.135874132,1.5339685330000001,TotalEnergies SE,France
583,False,Shubarkol Coal Mine,FCI Management,16.5,0.99091608,0.1635011532,FCI Management,Kazakhstan
584,False,Shubarkol Coal Mine,Joint Resources JSC,67.0,0.99091608,0.6639137735999999,Joint Resources JSC,Kazakhstan
585,False,Shubarkol Coal Mine,Others,16.5,0.99091608,0.1635011532,,
586,True,Shurapskaya Coal Mine,Siberian Business Union-Coal,100.0,1.03240764,1.03240764,Siberian Business Union-Coal,Russian Federation
587,True,Siarmal Coal Mine,Coal India Ltd,100.0,1.8605412,1.8605412,Coal India Ltd,India
588,False,Sihe Coal Mine,China Cinda Asset Management Company,13.65,1.00522563,0.137213298495,China Cinda Asset Management Company,China
589,False,Sihe Coal Mine,Jinneng Holding Group Co Ltd,70.06,1.00522563,0.7042610763780001,Jinneng Holding Group Co Ltd,China
590,False,Sihe Coal Mine,Others,16.28999999999999,1.00522563,0.16375125512699987,,
591,False,Sijiazhuang Coal Mine,Huayang New Material Technology Group Co Ltd,100.0,1.559805723,1.559805723,Huayang New Material Technology Group Co Ltd,China
592,True,Sirte Shale,New project,100.0,1.703281911,1.703281911,,
593,False,South Pars (Phases 2-3) dry gas,Gazprom PJSC,30.0,1.016274224,0.3048822672,Gazprom PJSC,Russia
594,False,South Pars (Phases 2-3) dry gas,Petroliam Nasional Berhad,30.0,1.016274224,0.3048822672,Petroliam Nasional Berhad,Malaysia
595,False,South Pars (Phases 2-3) dry gas,TotalEnergies SE,40.0,1.016274224,0.4065096896,TotalEnergies SE,France
596,False,South Pars (Phases 20-21),National Iranian Oil Company,100.0,1.017173226,1.017173226,National Iranian Oil Company,"Iran, Islamic Republic of"
597,False,South Pars (Phases 22-24),No informations on company,100.0,1.04273081,1.04273081,,
598,False,South Pars (Phases 4-5) dry gas,Eni S.P.A.,60.0,1.100975522,0.6605853132,Eni S.P.A.,Italy
599,False,South Pars (Phases 4-5) dry gas,National Iranian Oil Company,20.0,1.100975522,0.22019510439999998,National Iranian Oil Company,"Iran, Islamic Republic of"
600,False,South Pars (Phases 4-5) dry gas,PPI,12.0,1.100975522,0.13211706264,PPI,Ghana
601,False,South Pars (Phases 4-5) dry gas,PPL Corp,8.0,1.100975522,0.08807804175999999,PPL Corp,United States
602,False,South Pars (Phases 9-10) dry gas,No informations on company,100.0,1.265006303,1.265006303,,
603,True,Southeast Uplift Onshore Heilongjiang Province,New project,100.0,1.750536451,1.750536451,,
604,False,"Spirit River (Notikewin, Falher, Wilrich)",No informations on company,100.0,2.976203115,2.976203115,,
605,False,Stepnoy Coal Mine,Octo Coal,100.0,3.55851144,3.55851144,Octo Coal,Russian Federation
606,False,Suancigou Coal Mine,Beijing Jingneng Power Company,24.0,2.077994952,0.49871878848,Beijing Jingneng Power Company,China
607,False,Suancigou Coal Mine,Shanxi Yuedian Energy,24.0,2.077994952,0.49871878848,Shanxi Yuedian Energy,China
608,False,Suancigou Coal Mine,Inner Mongolia Yitai Investment Co Ltd,52.0,2.077994952,1.0805573750400002,Inner Mongolia Yitai Investment Co Ltd,China
609,True,Sudair Shale,New project,100.0,1.032893123,1.032893123,,
610,True,Sugodinsk-Ogodzhinsky Coal Mine,A-Property,100.0,1.81586592,1.81586592,A-Property,Russian Federation
611,False,Syncrude Mildred Lake/Aurora,CNOOC Oil Sands Canada,7.2,1.184050044,0.085251603168,CNOOC Oil Sands Canada,Canada
612,False,Syncrude Mildred Lake/Aurora,Imperial Oil Resources Limited,25.0,1.184050044,0.296012511,Imperial Oil Resources Limited,Canada
613,False,Syncrude Mildred Lake/Aurora,Others,0.0999999999999943,1.184050044,0.0011840500439999325,,
614,False,Syncrude Mildred Lake/Aurora,Sinopec Oil Sands Partnership,9.0,1.184050044,0.10656450395999999,Sinopec Oil Sands Partnership,Kazakhstan
615,False,Syncrude Mildred Lake/Aurora,Suncor,58.7,1.184050044,0.695037375828,,
616,False,Talahao Coal Mine,Inner Mongolia Yitai Investment Co Ltd,100.0,1.297489895,1.297489895,Inner Mongolia Yitai Investment Co Ltd,China
617,False,Talaipalli Coal Mine,National Thermal Power Corporation,100.0,1.53294876,1.5329487599999998,National Thermal Power Corporation,India
618,False,Taldinsky Coal Mine,Ural Mining Metallurgical Company,100.0,2.196612,2.196612,Ural Mining Metallurgical Company,Russian Federation
619,True,Talike District No. 2 Coal Mine,Bazhou Dongchen Industry and Trade Company,100.0,1.1349162,1.1349162,Bazhou Dongchen Industry and Trade Company,China
620,True,Tambey Zone (Yamal Megaproject),China Development Bank,0.5,2.474909236,0.01237454618,China Development Bank,China
621,True,Tambey Zone (Yamal Megaproject),China Import-Export Bank,1.5,2.474909236,0.03712363854,China Import-Export Bank,China
622,True,Tambey Zone (Yamal Megaproject),China Investment Co,1.5,2.474909236,0.03712363854,China Investment Co,China
623,True,Tambey Zone (Yamal Megaproject),China National Petroleum Corporation (CNPC),20.0,2.474909236,0.4949818472,China National Petroleum Corporation (CNPC),China
624,True,Tambey Zone (Yamal Megaproject),PAO NOVATEK,50.1,2.474909236,1.239929527236,PAO NOVATEK,Russian Federation
625,True,Tambey Zone (Yamal Megaproject),TotalEnergies SE,20.0,2.474909236,0.4949818472,TotalEnergies SE,France
626,True,Tambey Zone (Yamal Megaproject),Wutongshu Investment Platform Co.,6.4,2.474909236,0.158394191104,Wutongshu Investment Platform Co.,China
627,True,Tanf Shale,New project,100.0,1.363655326,1.363655326,,
628,True,Tannezuft Shale,New project,100.0,2.347866837,2.347866837,,
629,True,Tanzanian Coastal Offshore,New project,100.0,1.031198167,1.031198167,,
630,True,Taohe Coal Mine,Shandong First Geological and Mineral Exploration Institute,100.0,1.413495415,1.413495415,Shandong First Geological and Mineral Exploration Institute,China
631,True,Taran Gaole Coal Mine,China Energy Investment Corp Ltd,100.0,2.928816,2.928816,China Energy Investment Corp Ltd,China
632,False,Tarim (CNPC),No informations on company,100.0,1.959883851,1.959883851,,
633,False,Tashan Coal Mine,China Datang Corp,9.0,9.003555,0.8103199500000001,China Datang Corp,China
634,False,Tashan Coal Mine,HKSCC Nominees Limited,9.0,9.003555,0.8103199500000001,HKSCC Nominees Limited,Hong Kong
635,False,Tashan Coal Mine,Others,41.0,9.003555,3.69145755,,
636,False,Tashan Coal Mine,Jinneng Holding Group Co Ltd,41.0,9.003555,3.69145755,Jinneng Holding Group Co Ltd,China
637,True,Tavan Tolgoi Coal Mine,Erdenes MGL,100.0,16.03032948,16.03032948,Erdenes MGL,Mongolia
638,True,Taymyr Basin CBM,New project,100.0,1.233321785,1.233321785,,
639,False,Tengiz,Chevron Corp,1.9,3.357866129,0.06379945645099999,Chevron Corp,United States
640,False,Tengiz,Exxon Mobil Corp,50.0,3.357866129,1.6789330645,Exxon Mobil Corp,United States
641,False,Tengiz,National Bank of the Republic of Kazakhstan,18.1,3.357866129,0.6077737693490001,National Bank of the Republic of Kazakhstan,Kazakhstan
642,False,Tengiz,Others,5.0,3.357866129,0.16789330645,,
643,False,Tengiz,PJSC LUKOIL,25.0,3.357866129,0.83946653225,PJSC LUKOIL,Russian Federation
644,False,Thar Coal Mine,Sindh Engro Coal Mining Company,100.0,1.886983,1.886983,Sindh Engro Coal Mining Company,Pakistan
645,True,Timan - Pechora Basin Offshore,New project,100.0,2.48143889,2.48143889,,
646,True,Timan - Pechora Basin Onshore,New project,100.0,2.351649692,2.351649692,,
647,False,Tongxin Coal Mine,China Cinda Asset Management Company,21.08,1.56861936,0.330664961088,China Cinda Asset Management Company,China
648,False,Tongxin Coal Mine,China Energy Investment Corp Ltd,30.0,1.56861936,0.470585808,China Energy Investment Corp Ltd,China
649,False,Tongxin Coal Mine,Jinneng Holding Group Co Ltd,45.62,1.56861936,0.7156041520319999,Jinneng Holding Group Co Ltd,China
650,False,Tongxin Coal Mine,Others,3.299999999999997,1.56861936,0.05176443887999995,,
651,False,Troll,ConocoPhillips,1.6,1.77210443,0.02835367088,ConocoPhillips,United States
652,False,Troll,Equinor ASA,30.6,1.77210443,0.54226395558,Equinor ASA,Norway
653,False,Troll,Others,,1.77210443,,,
654,False,Troll,Petoro AS,56.0,1.77210443,0.9923784807999999,Petoro AS,Norway
655,False,Troll,Shell PLC,8.1,1.77210443,0.14354045883,Shell PLC,United Kingdom
656,False,Troll,TotalEnergies SE,3.7,1.77210443,0.06556786391,TotalEnergies SE,France
657,True,Tunguska Basin CBM,New project,100.0,8.843821834,8.843821834,,
658,False,Tutupan Coal Mine,Adaro Energy,100.0,1.09340658,1.09340658,Adaro Energy,Indonesia
659,True,Ulug-Khem Project,Severstal-Resource,100.0,2.15285004,2.15285004,Severstal-Resource,Russian Federation
660,False,Umm Shaif/Nasr,Abu Dhabi National Oil Company,60.0,1.939252733,1.1635516398,Abu Dhabi National Oil Company,United Arab Emirates
661,False,Umm Shaif/Nasr,CNOOC Limited,4.0,1.939252733,0.07757010932,CNOOC Limited,China
662,False,Umm Shaif/Nasr,China National Petroleum Corporation (CNPC),6.0,1.939252733,0.11635516398,China National Petroleum Corporation (CNPC),China
663,False,Umm Shaif/Nasr,Eni S.P.A.,10.0,1.939252733,0.1939252733,Eni S.P.A.,Italy
664,False,Umm Shaif/Nasr,TotalEnergies SE,20.0,1.939252733,0.3878505466,TotalEnergies SE,France
665,False,Upper Zakum,Abu Dhabi National Oil Company,60.0,6.44038252,3.864229512,Abu Dhabi National Oil Company,United Arab Emirates
666,False,Upper Zakum,Exxon Mobil Corp,28.0,6.44038252,1.8033071056,Exxon Mobil Corp,United States
667,False,Upper Zakum,Inpex Corp,12.0,6.44038252,0.7728459024,Inpex Corp,Japan
668,False,Urengoyskoye,Gazprom PJSC,100.0,5.199312832,5.199312832,Gazprom PJSC,Russia
669,True,Usinsk-1 Coal Mine,Russkaya Energiya,100.0,1.65665412,1.65665412,Russkaya Energiya,Russian Federation
670,False,Utica Shale,No informations on company,100.0,7.713186851,7.713186851,,
671,False,Vaca Muerta Shale,No informations on company,100.0,5.177782001,5.177782001,,
672,True,Valeria Coal Mine,Glencore PLC,100.0,2.03280264,2.03280264,Glencore PLC,Switzerland
673,True,Velkerri Shale,New project,100.0,1.058031183,1.058031183,,
674,True,Volga - Urals Onshore,New project,100.0,1.36763708,1.3676370800000002,,
675,False,Wangjialing Coal Mine,HKSCC Nominees Limited,15.0,2.72374212,0.408561318,HKSCC Nominees Limited,Hong Kong
676,False,Wangjialing Coal Mine,Others,31.0,2.72374212,0.8443600572,,
677,False,Wangjialing Coal Mine,Shanxi Coking Coal Group Co Ltd,25.0,2.72374212,0.68093553,Shanxi Coking Coal Group Co Ltd,China
678,False,Wangjialing Coal Mine,China Coal Xinji Energy Co Ltd,29.0,2.72374212,0.7898852147999998,China Coal Xinji Energy Co Ltd,China
679,False,Wangjiata Coal Mine,Hebei Weiyuan Group,44.0,1.61328948,0.7098473712,Hebei Weiyuan Group,China
680,False,Wangjiata Coal Mine,Hongchuang,10.0,1.61328948,0.161328948,Hongchuang,China
681,False,Wangjiata Coal Mine,Investment Center,8.0,1.61328948,0.1290631584,Investment Center,Ghana
682,False,Wangjiata Coal Mine,Langfang Heyuan Investment Center,7.0,1.61328948,0.11293026359999998,Langfang Heyuan Investment Center,China
683,False,Wangjiata Coal Mine,ao Holding Investment Company,31.0,1.61328948,0.5001197388,ao Holding Investment Company,China
684,True,Wangwa Coal Mine,Ningxia Wangwa Coal Industry Company,100.0,1.072190724,1.072190724,Ningxia Wangwa Coal Industry Company,China
685,True,Wards Well Coal Mine,Mitsubishi Corp,50.0,2.66772,1.33386,Mitsubishi Corp,Japan
686,True,Wards Well Coal Mine,Stanmore Resources,50.0,2.66772,1.33386,Stanmore Resources,Australia
687,False,Weijiamao Open Pit Mine,China Energy Investment Corp Ltd,8.0,1.68650988,0.1349207904,China Energy Investment Corp Ltd,China
688,False,Weijiamao Open Pit Mine,China Securities Finance Corporation,3.0,1.68650988,0.0505952964,China Securities Finance Corporation,China
689,False,Weijiamao Open Pit Mine,Others,3.0,1.68650988,0.0505952964,,
690,False,Weijiamao Open Pit Mine,China Huaneng Group Co Ltd,42.0,1.68650988,0.7083341496,China Huaneng Group Co Ltd,China
691,False,Weijiamao Open Pit Mine,Others,44.0,1.68650988,0.7420643472,,
692,True,Wenjiazhuang Coal Mine,Beijing Sunshine Ruita Investment Consulting Company,4.0,1.255168504,0.05020674016,Beijing Sunshine Ruita Investment Consulting Company,China
693,True,Wenjiazhuang Coal Mine,Jinneng Holding Group Co Ltd,21.0,1.255168504,0.26358538584,Jinneng Holding Group Co Ltd,China
694,True,Wenjiazhuang Coal Mine,Others,27.0,1.255168504,0.33889549608,,
695,True,Wenjiazhuang Coal Mine,Shanxi Boda Group,9.0,1.255168504,0.11296516536000001,Shanxi Boda Group,China
696,True,Wenjiazhuang Coal Mine,Shanxi Provincial Coal Industry Agency Service Center,7.0,1.255168504,0.08786179528,Shanxi Provincial Coal Industry Agency Service Center,China
697,True,Wenjiazhuang Coal Mine,Yang Quan Coal Industry Group,32.0,1.255168504,0.40165392128,Yang Quan Coal Industry Group,China
698,True,West Florida Offshore,New project,100.0,1.069261489,1.069261489,,
699,False,West Macedonia Lignite Centre (WMLC),Public Power Corporation of Greece S.A,100.0,2.16342,2.16342,Public Power Corporation of Greece S.A,Greece
700,True,West Siberia Offshore,No informations on company,100.0,2.856403668,2.856403668,,
701,True,West Siberia Onshore,New project,100.0,1.1645132,1.1645132,,
702,True,West Well of Faer Second Coal Mine,Guizhou Coalfield Geology Bureau,10.0,1.00573044,0.100573044,Guizhou Coalfield Geology Bureau,China
703,True,West Well of Faer Second Coal Mine,Others,20.0,1.00573044,0.201146088,,
704,True,West Well of Faer Second Coal Mine,Shandong Energy Co Ltd,12.0,1.00573044,0.1206876528,Shandong Energy Co Ltd,China
705,True,West Well of Faer Second Coal Mine,Guizhou Panjiang Coal and Electricity Group,58.0,1.00573044,0.5833236552000001,Guizhou Panjiang Coal and Electricity Group,China
706,False,Western Gulf Province_Texas,No informations on company,100.0,5.061653121,5.061653121,,
707,True,Wilton and Fairhill Coal Projects,Sojitz Corp,50.0,1.867404,0.9337019999999999,Sojitz Corp,Japan
708,True,Wilton and Fairhill Coal Projects,Futura Resources,50.0,1.867404,0.9337019999999999,Futura Resources,Australia
709,False,Woodford Shale,No informations on company,100.0,3.377142985,3.377142985,,
710,True,Wucaiwan No.1 Coal Mine,Others,42.0,3.336165492,1.4011895066400002,,
711,True,Wucaiwan No.1 Coal Mine,Xinjiang Changyuan Water Group,14.0,3.336165492,0.46706316888000005,Xinjiang Changyuan Water Group,China
712,True,Wucaiwan No.1 Coal Mine,Xinjiang Energy Group,5.0,3.336165492,0.1668082746,Xinjiang Energy Group,China
713,True,Wucaiwan No.1 Coal Mine,Xinjiang Xinhua Hydropower Investment Company,14.0,3.336165492,0.46706316888000005,Xinjiang Xinhua Hydropower Investment Company,China
714,True,Wucaiwan No.1 Coal Mine,Beijing Guotai Xinhua Industrial Company,19.0,3.336165492,0.63387144348,Beijing Guotai Xinhua Industrial Company,China
715,True,Wucaiwan No.1 Coal Mine,Others,6.0,3.336165492,0.20016992952,,
716,False,Wucaiwan No.1 Surface Mine,Hubei Yihua Chemical Industry Co Ltd,7.0,1.389697968,0.09727885775999999,Hubei Yihua Chemical Industry Co Ltd,China
717,False,Wucaiwan No.1 Surface Mine,Xinjiang Energy Group,2.0,1.389697968,0.02779395936,Xinjiang Energy Group,China
718,False,Wucaiwan No.1 Surface Mine,Yichang Caiyuan Investment and Management Company,41.0,1.389697968,0.56977616688,Yichang Caiyuan Investment and Management Company,China
719,False,Wucaiwan No.1 Surface Mine,Yichang Xinfa Industry Investment Company,10.0,1.389697968,0.1389697968,Yichang Xinfa Industry Investment Company,China
