name,country,potential_gtco2,fuel_type,id,gem_source,latitude,longitude,source_for_lat_long,operators,parent_company,companies,start_year,multiple_unit,world_region,status_cb,status_gem,status_lvl_1,status_lvl_2
Jinjitan Coal Mine,China,2.192462844,Coal,M0268,https://www.gem.wiki/Jinjitan_Coal_Mine,38.506707,109.819371,GEM,Shaanxi Future Energy Chemical Company,Shandong Energy (62.0%);Shaanxi Yanchang Petroleum Group (19.0%);Jiaxing Dejian Investment Partnership (5.0%);Others (14.0%),Shandong Energy (62.0%);Shaanxi Yanchang Petroleum Group (19.0%);Jiaxing Dejian Investment Partnership (5.0%);Others (14.0%),No start year available,None,Asia,not started,operating,operating,operating
Johan Sverdrup,Norway,1.073871982,Oil&Gas,OG0001427,https://www.gem.wiki/Johan_Sverdrup_oil_field,58.8013,2.603,GEM,Equinor Energy AS,Equinor ASA (42.6%);Lundin Energy AB (20.0%);Petoro AS (17.4%);Aker (4.6%);BP (3.5%);Other (3.5%);TotalEnergies (8.4%),Equinor ASA (42.6%);Lundin Energy AB (20.0%);Petoro AS (17.4%);Aker (4.6%);BP (3.5%);Other (3.5%);TotalEnergies (8.4%),2019,None,Europe,operating,operating,operating,operating
KPC Operation Coal Mine,Indonesia,3.0945552,Coal,M0678,https://www.gem.wiki/KPC_Operation,0.823979,117.599032,GEM,Kaltim Prima Coal,Bumi Resources (100.0%),Bumi Resources (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Kaniha Coal Mine,India,1.19693511,Coal,M0552,https://www.gem.wiki/Talcher_coal_mines,21.095844,85.079292,GEM,Mahanadi Coalfields Limited (MCL),Coal India (100.0%),Coal India (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Karachaganak,Kazakhstan,1.207734375,Oil&Gas,OG0012594,https://www.gem.wiki/Karachaganak_Oil_and_Gas_Field_(Kazakhstan),50.8372,52.9707,GEM,Karachaganak Petroleum Operating B.V,Shell plc (29.2%);Eni S.P.A. (18.0%);Chevron Corporation (13.5%);PJSC LUKOIL (9.0%);Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (1.0%);Others (29.299999999999997%),Shell plc (29.2%);Eni S.P.A. (18.0%);Chevron Corporation (13.5%);PJSC LUKOIL (9.0%);Joint-Stock Company “Sovereign Wealth Fund “Samruk Kazyna” (1.0%);Others (29.299999999999997%),1984,None,Asia,operating,operating,operating,operating
Kashagan,Kazakhstan,5.086161261,Oil&Gas,OG0012592,https://www.gem.wiki/Kashagan_Oil_and_Gas_Field_(Kazakhstan),46.486,50.1374,GEM,North Caspian Operating Company N.V,JSC Samruk-Kazyna (8.4%);Cooperative KazMunayGaz (8.4%);Eni S.P.A. (16.8%);ExxonMobil Corporation (16.8%);Shell plc (16.8%);Other (32.7%);Others (0.09999999999999432%),JSC Samruk-Kazyna (8.4%);Cooperative KazMunayGaz (8.4%);Eni S.P.A. (16.8%);ExxonMobil Corporation (16.8%);Shell plc (16.8%);Other (32.7%);Others (0.09999999999999432%),2016,None,Asia,operating,operating,operating,operating
Kearl,Canada,1.901181774,Oil&Gas,No informations available on GEM,No informations available on GEM,61.06828882522202,-107.90344336568108,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
Kerandari BC,India,1.83304,Coal,M3877,https://www.gem.wiki/Kerendari_coal_mine,23.9125,85.0875,GEM,NTPC Mining Limited,Government of India (100.0%),Government of India (100.0%),2023,None,Asia,not started,proposed,proposed,not started
Khafji,Kuwait,1.439897189,Oil&Gas,OG0012404,https://www.gem.wiki/Khafji_Oil_Field_(Kuwait-Saudi_Arabia),28.2744,48.8864,GEM,Khafji Joint Operations,Kuwait Petroleum Corporation (50.0%);Saudi Aramco (50.0%),Kuwait Petroleum Corporation (50.0%);Saudi Aramco (50.0%),1961,None,Asia,not started,operating,operating,operating
Khurais project,Saudi Arabia,7.634938272,Oil&Gas,OG0014117,https://www.gem.wiki/Khurais_Oil_and_Gas_Field_(Saudi_Arabia),25.2028,48.0153,GEM,Saudi Aramco,No informations on company (100.0%),Saudi Aramco (100.0%),1963,None,Asia,operating,operating,operating,operating
Khursaniyah,Saudi Arabia,2.413255558,Oil&Gas,OG0014122,https://www.gem.wiki/Khursaniyah_Oil_Field_(Saudi_Arabia),27.0287,48.5437,GEM,Saudi Aramco,No informations on company (100.0%),Saudi Aramco (100.0%),1960,None,Asia,operating,operating,operating,operating
Kish Gas Project,Iran,1.193632598,Oil&Gas,OG0012181,https://www.gem.wiki/Kish_Oil_and_Gas_Field_(Iran),26.5293,53.9434,GEM,Iranian Offshore Oil Company,National Iranian Oil Company (100.0%),National Iranian Oil Company (100.0%),No start year available,None,Asia,not started,in development,in development,not started
Kolubara Mine Complex,Serbia,2.52399,Coal,M3325,https://www.gem.wiki/Kolubara_Mine_Complex,44.407304,20.36354,GEM,RB Kolubara,Elektroprivreda Srbije (EPS) (100.0%),Elektroprivreda Srbije (EPS) (100.0%),No start year available,None,Europe,operating,operating,operating,operating
Kouzi East Coal Mine,China,1.01906904,Coal,M0271,https://www.gem.wiki/Kouzi_East_Coal_Mine,32.833342,116.162687,GEM,China Coal Xinji Energy,China Coal (30.0%);China Energy (7.0%);Anhui Xinji Coal and Electricity Group (7.0%);China COSCO Shipping (56.0%),China Coal (30.0%);China Energy (7.0%);Anhui Xinji Coal and Electricity Group (7.0%);China COSCO Shipping (56.0%),No start year available,None,Asia,operating,operating,operating,operating
Kronprins Christian Offshore,Denmark,2.23244534,Oil&Gas,No informations available on GEM,No informations available on GEM,55.670249,10.3333283,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Ku-Maloob-Zaap Project,Mexico,1.960224743,Oil&Gas,No informations available on GEM,No informations available on GEM,23.61356653258618,-101.93085429856936,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
Kusmunda Coal Mine,India,1.1502183,Coal,M0564,https://www.gem.wiki/Kusmunda_coal_mine,22.332635,82.666666,GEM,South Eastern Coalfields Limited (SECL),Coal India (100.0%),Coal India (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Kuznetsk Depression (Kuzbass) CBM,Russia,4.90609548,Oil&Gas,No informations available on GEM,No informations available on GEM,64.6837716873256,97.7622553746686,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
La Luna Shale,Colombia,1.616788836,Oil&Gas,No informations available on GEM,No informations available on GEM,4.099917,-72.9088133,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,South America,not started,None,not started,not started
La Luna Shale,Venezuela,1.090522015,Oil&Gas,No informations available on GEM,No informations available on GEM,8.0018709,-66.1109318,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,South America,not started,None,not started,not started
Lakhanpur Coal Mine,India,1.5179997,Coal,M0566,https://www.gem.wiki/Lakhanpur_coal_mine,21.7451,83.8401,GEM,Mahanadi Coalfields Limited (MCL),Coal India (100.0%),Coal India (100.0%),2022,None,Asia,operating,operating,operating,operating
Leningradskoye (Kara Sea),Russia,1.800619883,Oil&Gas,OG0012357,https://www.gem.wiki/Leningradskoye_Gas_Field_(Russia),72.718933,65.722145,GEM,Gazprom,Gazprom (100.0%),Gazprom (100.0%),1972,None,Europe,not started,operating,operating,operating
Lensky Basin CBM,Russia,2.73771576,Oil&Gas,No informations available on GEM,No informations available on GEM,64.70648552023354,97.78477524668094,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Leviathan,Israel,1.060241772,Oil&Gas,OG0000649,https://www.gem.wiki/Leviathan_Gas_Field,33.0014,33.649,GEM,Noble Energy,Chevron Corporation (39.7%);Delek Group (45.4%);Ratio Petroleum (14.9%),Chevron Corporation (39.7%);Delek Group (45.4%);Ratio Petroleum (14.9%),2019,None,Asia,operating,operating,operating,operating
Liard Shale,Canada,1.201818384,Oil&Gas,No informations available on GEM,No informations available on GEM,61.01717450898887,-108.08141802599526,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
Libra,Brazil,1.891731555,Oil&Gas,OG0000253,https://www.gem.wiki/Libra_Oil_Field_(Brazil),-10.328688258728,-53.13400159539658,Country CB,None,Petrobras (28.6%);Petróleo Brasileiro S.A. (28.6%);Shell plc (14.3%);TotalEnergies (14.3%);CNOOC Limited (7.1%);China National Petroleum Corporation (7.1%),Petrobras (28.6%);Petróleo Brasileiro S.A. (28.6%);Shell plc (14.3%);TotalEnergies (14.3%);CNOOC Limited (7.1%);China National Petroleum Corporation (7.1%),2017,None,South America,not started,operating,operating,operating
Lijiahao Coal Mine,China,1.47905208,Coal,M0276,https://www.gem.wiki/Lijiahao_Coal_Mine,39.738114,110.024669,GEM,China Energy Baotou Energy Company,China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),China Energy (69.0%);HKSCC Nominees Limited (17.0%);Others (14.0%),No start year available,None,Asia,operating,operating,operating,operating
Listvianskaya Coal Mine,Russia,2.3876094,Coal,M0818,https://www.gem.wiki/Listvyazhnaya_coal_mine,54.521779,86.405582,GEM,SDS UGOL,Siberian Business Union-Coal (SBU) (100.0%),Siberian Business Union-Coal (SBU) (100.0%),1956,None,Europe,operating,mothballed,mothballed,stopped
Liuzhuang Coal Mine,China,1.52054364,Coal,M0280,https://www.gem.wiki/Liuzhuang_Coal_Mine,32.805365,116.285412,GEM,China Coal Xinji Energy,China Coal (30.0%);China Energy (7.0%);Anhui Xinji Coal and Electricity Group (7.0%);Others (1.0%),China Coal (30.0%);China Energy (7.0%);Anhui Xinji Coal and Electricity Group (7.0%);Others (1.0%),No start year available,None,Asia,operating,operating,operating,operating
Llandovery Shale,Brazil,4.273465065,Oil&Gas,No informations available on GEM,No informations available on GEM,-10.34239394345328,-53.27352161192408,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,South America,not started,None,not started,not started
Longmaxi Shale,China,5.691701535,Oil&Gas,No informations available on GEM,No informations available on GEM,35.01741046535078,104.95947618728778,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,operating,None,operating,operating
Longmaxi Shale (Sichuan/Changyu),China,2.20989992,Oil&Gas,OG0013965,https://www.gem.wiki/West_Sichuan_Oil_and_Gas_Field_(China),34.94806719788222,104.91007158114728,Country CB,Sinopec,No informations on company (100.0%),Sinopec (100.0%),No start year available,None,Asia,operating,discovered,discovered,not started
Longwan Coal Mine,China,1.035854829,Coal,M0281,https://www.gem.wiki/Longwan_coal_mine,35.581287,112.222324,GEM,Shanxi Jinmei Qinxiulong Bay Energy Company,Jinneng Group (44.0%);Huayang New Material Technology Group (18.0%);Yangcheng County Yangtai Group (21.0%);Shanxi Yujin Trading Company (9.0%);Shanxi Juhuang Century Investment Company (6.0%);Others (2.0%),Jinneng Group (44.0%);Huayang New Material Technology Group (18.0%);Yangcheng County Yangtai Group (21.0%);Shanxi Yujin Trading Company (9.0%);Shanxi Juhuang Century Investment Company (6.0%);Others (2.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Longwanggou Coal Mine,China,1.922670077,Coal,M0282,https://www.gem.wiki/Longwanggou_mine,39.810538,111.214212,GEM,Ordos Guoyuan Mining Development Company,China Datang (51.0%);Luen Mei Group (49.0%),China Datang (51.0%);Luen Mei Group (49.0%),No start year available,None,Asia,operating,operating,operating,operating
Lower Zakum,United Arab Emirates,2.434419542,Oil&Gas,OG0012287,https://www.gem.wiki/Lower_Zakum_Oil_Field_(United_Arab_Emirates),24.759144729098427,53.74783588048137,GEM,ADNOC Offshore,Abu Dhabi National Oil Company (60.0%);Oil and Natural Gas Corporation (ONGC) (10.0%);INPEX Corporation (10.0%);China National Petroleum Corporation (6.0%);Other (14.0%),Abu Dhabi National Oil Company (60.0%);Oil and Natural Gas Corporation (ONGC) (10.0%);INPEX Corporation (10.0%);China National Petroleum Corporation (6.0%);Other (14.0%),1967,None,Asia,operating,operating,operating,operating
Loy Yang Coal Mine,Australia,3.0513672,Coal,M0062,https://www.gem.wiki/Loy_Yang_mine,-38.2347,146.564,GEM,Loy Yang,AGL Energy (100.0%),AGL Energy (100.0%),1982,None,Oceania,operating,operating,operating,operating
Lublin Basin Silurian Shale,Poland,5.647084841,Oil&Gas,OG0001554,https://www.gem.wiki/Lubliniec-Cieszanów_Gas_Field_(Poland),52.215933,19.134422,Country CB,Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG),No informations on company (100.0%),Polskie Górnictwo Naftowe i Gazownictwo SA (PGNiG) (100.0%),No start year available,None,Europe,not started,operating,operating,operating
Lula (X-Tupi),Brazil,2.545775174,Oil&Gas,OG0000452,https://www.gem.wiki/Tupi_Oil_and_Gas_Field_(Brazil),-25.398,-42.839,GEM,Petrobras,Petrobras (40.2%);Petróleo Brasileiro S.A. (40.2%);Shell plc (13.8%);Galp Energia SGPS S.A. (5.5%);Pré-Sal Petróleo S.A. (0.3%),Petrobras (40.2%);Petróleo Brasileiro S.A. (40.2%);Shell plc (13.8%);Galp Energia SGPS S.A. (5.5%);Pré-Sal Petróleo S.A. (0.3%),2010,None,South America,operating,operating,operating,operating
MC #1 Coal Mine,United States,2.87756172,Coal,M1045,https://www.gem.wiki/Sugar_Camp_Mine,38.0264,-88.7679,GEM,M-Class Mining,Foresight Energy (100.0%),Foresight Energy (100.0%),2012,None,North America,operating,operating,operating,operating
MHU Coal Mine,Indonesia,1.07524368,Coal,M0682,https://www.gem.wiki/Multi_Harapan_Utama_coal_mine,-0.534905,117.032835,GEM,Multi Harapan Utama,Private Resources Limited (100.0%),Private Resources Limited (100.0%),No start year available,None,Asia,operating,operating,operating,operating
MZLNG Joint Development (T1-T2),Mozambique,1.310175723,Oil&Gas,No informations available on GEM,No informations available on GEM,-19.302233,34.9144977,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Africa,not started,None,not started,not started
Madaotou Coal Mine,China,1.8353013,Coal,M0286,https://www.gem.wiki/Madaotou_coal_mine,39.840587,112.655069,GEM,Datong Coal Mine Group Madaotou Coal Industry Company,Jinneng Group (100.0%),Jinneng Group (100.0%),No start year available,None,Asia,not started,operating,operating,operating
Majialiang Coal Mine,China,3.17044332,Coal,M0287,https://www.gem.wiki/Majialiang_Coal_Mine,39.179446,112.420825,GEM,Datong Coal Mining Group Xuangang Coal and Electricity,Jinneng Holding Group (88.0%);Others (12.0%),Jinneng Holding Group (88.0%);Others (12.0%),No start year available,None,Asia,operating,operating,operating,operating
Majnoon,Iraq,2.468342318,Oil&Gas,OG0011987,https://www.gem.wiki/Majnoon_Oil_Field_(Iraq),31.224,47.563,GEM,Basra Oil Company,Basra Oil Company (100.0%),Basra Oil Company (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Mandakini B,India,1.31316,Coal,M1256,https://www.gem.wiki/Mandakini_B_coal_mine,21.071001,84.934995,GEM,National Thermal Power Corporation,National Thermal Power Corporation (100.0%),National Thermal Power Corporation (100.0%),No start year available,None,Asia,not started,proposed,proposed,not started
Manifa (redevelop),Saudi Arabia,5.000284718,Oil&Gas,OG0014121,https://www.gem.wiki/Manifa_Oil_Field_(Saudi_Arabia),27.7159,48.9834,GEM,Saudi Aramco,No informations on company (100.0%),Saudi Aramco (100.0%),1966,None,Asia,operating,operating,operating,operating
Mansouri Bangestan,Iran,1.045838888,Oil&Gas,OG0012183,https://www.gem.wiki/Mansouri_Oil_Field_(Iran),30.9289,48.828,GEM,National Iranian South Oil Company,National Iranian Oil Company (100.0%),National Iranian Oil Company (100.0%),1973,None,Asia,operating,operating,operating,operating
Marcellus Shale,United States,26.71441286,Oil&Gas,OG0016103,"https://www.gem.wiki/Tioga_County_-_Rockdale_Marcellus_Gas_Asset_(Pennsylvania,_United_States)",41.59103138,-76.9968556,GEM,Rockdale Marcellus,No informations on company (100.0%),Rockdale Marcellus (100.0%),No start year available,None,North America,operating,operating,operating,operating
Maritsa Coal Mines,Bulgaria,2.5191824,Coal,M3701,https://www.gem.wiki/Troyanovo_3_Coal_Mine,42.1677,26.0376,GEM,Mini Maritsa Iztok EAD,Bulgarian Energy Holding (100.0%),Bulgarian Energy Holding (100.0%),1967,None,Europe,operating,operating,operating,operating
Marjan,Saudi Arabia,1.889926075,Oil&Gas,OG0014120,https://www.gem.wiki/Marjan_Oil_Field_(Saudi_Arabia),28.4389,49.6746,GEM,Saudi Aramco,No informations on company (100.0%),Saudi Aramco (100.0%),1973,None,Asia,operating,operating,operating,operating
Marun,Iran,2.408543885,Oil&Gas,OG0012163,https://www.gem.wiki/Marun_Oil_Field_(Iran),31.1217,49.3097,GEM,Marun Oil and Gas Production Company,National Iranian Oil Company (100.0%),National Iranian Oil Company (100.0%),1965,None,Asia,operating,operating,operating,operating
Meihuajing Coal Mine,China,3.49749444,Coal,M0291,https://www.gem.wiki/Meihuajing_Coal_Mine,38.096785,106.718029,GEM,China Energy Group Ningxia Coal Industry Company,China Energy (51.0%);Ningxia State-Owned Capital Operation Group (49.0%),China Energy (51.0%);Ningxia State-Owned Capital Operation Group (49.0%),No start year available,None,Asia,operating,operating,operating,operating
Mengcun Coal Mine,China,1.363070966,Coal,M0292,https://www.gem.wiki/Mengcun_Coal_Mine,35.146834,107.933183,GEM,Shaanxi Binchang Mengcun Mining Group,Shaanxi Coal and Chemical Industry Group (45.0%);China Development Bank (6.0%);Others (49.0%),Shaanxi Coal and Chemical Industry Group (45.0%);China Development Bank (6.0%);Others (49.0%),No start year available,None,Asia,not started,operating,operating,operating
Menilite Shale,Ukraine,1.666673391,Oil&Gas,No informations available on GEM,No informations available on GEM,49.4871968,31.2718321,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
Menkeqing Coal Mine,China,3.685914936,Coal,M0293,https://www.gem.wiki/Menkeqing_mine,38.901778,109.538887,GEM,Zhongtian Hechuang Energy Company,China Coal (38.0%);Sinopec (38.0%);Shenergy (13.0%);Manshi Group (10.0%);Others (1.0%),China Coal (38.0%);Sinopec (38.0%);Shenergy (13.0%);Manshi Group (10.0%);Others (1.0%),No start year available,None,Asia,operating,operating,operating,operating
Meramec Shale,United States,2.439577611,Oil&Gas,No informations available on GEM,No informations available on GEM,39.844686833398,-100.499945512161,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
Mero (Libra NW),Brazil,1.287024055,Oil&Gas,OG0000253,https://www.gem.wiki/Libra_Oil_Field_(Brazil),-10.32682814070147,-53.2529650578356,Country CB,None,Petrobras (28.6%);Petróleo Brasileiro S.A. (28.6%);Shell plc (14.3%);TotalEnergies (14.3%);CNOOC Limited (7.1%);China National Petroleum Corporation (7.1%),Petrobras (28.6%);Petróleo Brasileiro S.A. (28.6%);Shell plc (14.3%);TotalEnergies (14.3%);CNOOC Limited (7.1%);China National Petroleum Corporation (7.1%),2017,None,South America,operating,operating,operating,operating
Moher Amlohri Coal Mine,India,1.04436675,Coal,M0580,https://www.gem.wiki/Moher-Amlori_Extension_coal_mine,24.135,82.599444,GEM,Sasan Power,Reliance Power (100.0%),Reliance Power (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Montney Play,Canada,13.6884891,Oil&Gas,OG0011911,"https://www.gem.wiki/Northern_Montney_Oil_and_Gas_Field_(British_Columbia,_Canada)",55.99399,-120.841521,GEM,None,No informations on company (100.0%),No informations on company (100.0%),2010,None,North America,operating,operating,operating,operating
Mount Pleasant Coal Mine,Australia,1.12027212,Coal,M0076,https://www.gem.wiki/Mount_Pleasant_coal_mine,-32.25591661,150.8499847,GEM,Mach Energy,Integrated Energy Services Corporation (100.0%),Integrated Energy Services Corporation (100.0%),No start year available,None,Oceania,operating,operating,operating,operating
Muduchaideng Coal Mine,China,1.719483467,Coal,M0295,https://www.gem.wiki/Muduchaideng_Coal_Mine,38.837173,109.468665,GEM,Erdos Yihua Mining Resources Company,China Coal (66.0%);Inner Mongolia Boyuan Holdings Group (11.0%);Others (23.0%),China Coal (66.0%);Inner Mongolia Boyuan Holdings Group (11.0%);Others (23.0%),No start year available,None,Asia,not started,operating,operating,operating
Murray River Coal Mine,Canada,8.4833496,Coal,M0152,https://www.gem.wiki/Murray_River,53.5226333,-118.8403882,GEM,HD Mining,HD Mining International (100.0%),HD Mining International (100.0%),No start year available,None,North America,not started,proposed,proposed,not started
NLNG Base Project,Nigeria,1.033411352,Oil&Gas,No informations available on GEM,No informations available on GEM,9.6000359,7.9999721,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Africa,operating,None,operating,operating
Nahr bin Umar,Iraq,1.277643431,Oil&Gas,OG0011991,https://www.gem.wiki/Nahr_Bin_Umar_Oil_and_Gas_Field_(Iraq),30.58,47.531,GEM,Basra Oil Company,Basra Oil Company (100.0%),Basra Oil Company (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Nalin River No.2 Coal Mine,China,1.674721396,Coal,M0296,https://www.gem.wiki/Nalin_River_No.2_mine,38.060343,108.973298,GEM,Wushenqi Mengda Mining Company,China Coal (66.0%);Inner Mongolia Boyuan Holdings Group (11.0%);Others (23.0%),China Coal (66.0%);Inner Mongolia Boyuan Holdings Group (11.0%);Others (23.0%),No start year available,None,Asia,not started,operating,operating,operating
New Largo Coal Mine,South Africa,1.4277978,Coal,M0924,https://www.gem.wiki/New_Largo_coal_mine,-25.9052929,28.9732141,GEM,New Largo Coal,Seriti (67.5%);Industrial Development Corporation (22.5%);New Largo Employee & Community Trusts (10.0%),Seriti (67.5%);Industrial Development Corporation (22.5%);New Largo Employee & Community Trusts (10.0%),2022,None,Africa,not started,operating,operating,operating
Ningtiaota Coal Mine,China,4.0149186,Coal,M0301,https://www.gem.wiki/Ningtiaota_coal_mine,39.030282,110.250253,GEM,"Shaanxi Coal Group, Shenmu Ningtiaota Mining Company",Shaanxi Coal and Chemical Industry Group (32.0%);Yulin State-Owned Capital Operation and Management Company (25.0%);Shenmu City State-Owned Assets Operation Company (24.0%);Others (19.0%),Shaanxi Coal and Chemical Industry Group (32.0%);Yulin State-Owned Capital Operation and Management Company (25.0%);Shenmu City State-Owned Assets Operation Company (24.0%);Others (19.0%),No start year available,None,Asia,operating,operating,operating,operating
Ningxia Hongliu Coal Mine,China,2.899771908,Coal,M0302,https://www.gem.wiki/Ningxia_Hongliu_mine,37.883204,106.7576,GEM,China Energy Ningxia Coal Industry Company,China Energy (51.0%);Ningxia State-Owned Capital Operation Group (49.0%),China Energy (51.0%);Ningxia State-Owned Capital Operation Group (49.0%),No start year available,None,Asia,operating,operating,operating,operating
North Antelope Rochelle Coal Mine,United States,2.9242269,Coal,M1052,https://www.gem.wiki/North_Antelope_Rochelle_Mine,43.566667,-105.283333,GEM,Powder River Coal,Peabody Energy (100.0%),Peabody Energy (100.0%),2014,None,North America,operating,operating,operating,operating
North Field,Qatar,11.61275076,Oil&Gas,OG0012464,https://www.gem.wiki/North_Field_Oil_and_Gas_Complex_(Qatar),26.57116,51.85212,GEM,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,operating,operating,operating
North Field C LNG,Qatar,7.768105079,Oil&Gas,OG0012475|OG0012477,https://www.gem.wiki/Pearl_GTL_Oil_and_Gas_Field_(Qatar)|https://www.gem.wiki/North_Field_Bravo_Oil_and_Gas_Field_(Qatar),25.340054235028603,51.211818432059296,Country CB,Shell|Qatargas,Shell plc (50.0%);QatarEnergy (50.0%)|TotalEnergies (20.0%);Qatargas Operating Company Limited (20.0%);Others (60.0%),Shell plc (50.0%);QatarEnergy (50.0%)|TotalEnergies (20.0%);Qatargas Operating Company Limited (20.0%);Others (60.0%),No start year available,Pearl GTL|North Field Bravo,Asia,not started,operating,operating,operating
North Field E,Qatar,4.594474423,Oil&Gas,OG0012476,https://www.gem.wiki/North_Field_Alpha_Oil_and_Gas_Field_(Qatar),25.40058252526636,51.1825350486009,Country CB,Qatar Petroleum,QatarEnergy (100.0%),QatarEnergy (100.0%),1991,None,Asia,not started,operating,operating,operating
North Kara Sea Offshore,Russia,1.176960094,Oil&Gas,No informations available on GEM,No informations available on GEM,64.71528874529139,97.67560452590048,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Europe,not started,None,not started,not started
North Slope Onshore,United States,2.035951159,Oil&Gas,No informations available on GEM,No informations available on GEM,39.81159504642366,-100.54346720794624,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,not started,None,not started,not started
Oil shale China,China,1.385461449,Oil&Gas,No informations available on GEM,No informations available on GEM,35.097032462776454,104.9897798457134,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,operating,None,operating,operating
Olive Downs Coal Mine,Australia,1.37120808,Coal,M0086,https://www.gem.wiki/Olive_Downs_coal_mine,-22.2204628,148.4033203,GEM,Pembroke Resources,Pembroke Resources (100.0%),Pembroke Resources (100.0%),2023,None,Oceania,not started,proposed,proposed,not started
Orinoco Joint Ventures,Venezuela,6.703396162,Oil&Gas,OG0010791|OG0010792,https://www.gem.wiki/Carabobo-1_Oil_Project_(Venezuela)|https://www.gem.wiki/Carabobo-2_Oil_Project_(Venezuela),8.4187491835152,-64.7395794192658,GEM,Petrocarabobo|Petrovictoria,PDVSA (60.0%);Repsol Exploración S.A. (11.0%);Oil and Natural Gas Corporation of India (11.0%);PC Venezuela LTD (11.0%);Indian Oil Corporation Limited (7.0%)|PDVSA (60.0%);other (40.0%),PDVSA (60.0%);Repsol Exploración S.A. (11.0%);Oil and Natural Gas Corporation of India (11.0%);PC Venezuela LTD (11.0%);Indian Oil Corporation Limited (7.0%)|PDVSA (60.0%);other (40.0%),No start year available,Carabobo-1|Carabobo-2,South America,operating,operating,operating,operating
PRB Tight Oil,United States,2.770946453,Oil&Gas,No informations available on GEM,No informations available on GEM,39.81381823098168,-100.43734725350062,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,North America,operating,None,operating,operating
PTBA Coal Mines,Indonesia,8.89417848,Coal,M0691,https://www.gem.wiki/Bukit_Asam_(Persero)_coal_mines,-3.739981,103.768323,GEM,Bukit Asam (Persero),Indonesia Asahan Aluminium (100.0%),Indonesia Asahan Aluminium (100.0%),No start year available,None,Asia,operating,operating,operating,operating
Paardekop Coal Mine,South Africa,1.6962726,Coal,M0928,https://www.gem.wiki/Paardekop_coal_project,-27.23,29.72305556,GEM,Glencore,Glencore (100.0%),Glencore (100.0%),No start year available,None,Africa,not started,shelved,shelved,not started
Pakar North Coal Mine,Indonesia,1.0949309,Coal,M0686,https://www.gem.wiki/Parkar_North_coal_mine,0.576564,116.019118,GEM,Kangaroo Resource,Bayan Resources (100.0%),Bayan Resources (100.0%),2020,None,Asia,not started,proposed,proposed,not started
Pangpangta Coal Mine,China,2.180771987,Coal,M0305,https://www.gem.wiki/Pangpangta_Coal_Mine,37.998811,111.13841,GEM,"Huozhou Coal Power Group, Lu Ling Energy and Chemical Company",Shanxi Coking Coal Group (58.0%);China Cinda Asset Management Company (36.0%);China Construction Bank (4.0%);Others (2.0%),Shanxi Coking Coal Group (58.0%);China Cinda Asset Management Company (36.0%);China Construction Bank (4.0%);Others (2.0%),No start year available,None,Asia,not started,operating,operating,operating
Parnaiba Onshore,Brazil,1.998572969,Oil&Gas,No informations available on GEM,No informations available on GEM,-10.23501021141932,-53.26957843993451,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,South America,not started,None,not started,not started
Pars Southwest,Iran,1.1092643,Oil&Gas,No informations available on GEM,No informations available on GEM,32.65498646436797,54.53783136323183,Country CB,None,No informations on company (100.0%),No informations on company (100.0%),No start year available,None,Asia,not started,None,not started,not started
